payment_id,account_id,cohort,payment_usd,period
ofQfR06N8dQAG,iAQ5GR1Uh4QtQAV,2020-10,30,3
nWQfR06N8dQAW,DoQ5GR0zQ4QtQAO,2020-02,666.29,10
nTQfR06N8dQAW,wxQ5GR06N4QtQAC,2020-03,1079.37,10
nSQfR06N8dQAW,U1Q5GR1b54QtQAM,2020-12,300,0
nRQfR06N8dQAW,uHQ5GR1UA4QtQAX,2020-10,150,3
nMQfR06N8dQAW,o0Q5GR1Wo4QtQAF,2020-11,250,2
nLQfR06N8dQAW,LhQ5GR0ff4QtQAM,2020-03,250,10
nKQfR06N8dQAW,15Q5GR1SC4QtQAD,2020-10,250,3
nHQfR06N8dQAW,aBQ5GR0ff4QtQAQ,2020-03,100,10
nGQfR06N8dQAW,XEQ5GR1EI4QtQA5,2020-03,50,10
nEQfR06N8dQAW,mSQ5GR1Uh4QtQAV,2020-10,30,3
rnQfR06N8dQAG,3QQ5GR1Ao4QtQAV,2020-03,49.83,9
p2QfR06N8dQAG,IGQ5GR19Y4QtQA4,2020-09,1044.65,4
p0QfR06N8dQAG,mtQ5GR1Wc4QtQAB,2020-11,803.03,1
owQfR06N8dQAG,vOQ5GR1SD4QtQAX,2020-09,150,4
otQfR06N8dQAG,LAQ5GR1Mp4QtQAZ,2020-06,500,6
ooQfR06N8dQAG,RFQ5GR1Ui4QtQA3,2020-10,250,3
onQfR06N8dQAG,DxQ5GR1dI4QtQAK,2021-01,250,0
omQfR06N8dQAG,8TQ5GR1Nc4QtQAV,2020-07,250,6
olQfR06N8dQAG,7OQ5GR1b54QtQAQ,2020-12,125,1
ogQfR06N8dQAG,UlQ5GR1EK4QtQAL,2020-04,50,9
nVQfR06N8dQAW,bTQ5GR0Qv4QtQAV,2020-03,1378.02,10
nUQfR06N8dQAW,bxQ5GR1R24QtQAF,2020-08,905.18,5
nQQfR06N8dQAW,YXQ5GR1Wo4QtQA3,2020-11,75,1
nPQfR06N8dQAW,nhQ5GR1b54QtQAA,2021-01,5000,0
nOQfR06N8dQAW,g4Q5GR1JR4QtQAH,2020-04,1184.5,8
nNQfR06N8dQAW,XrQ5GR1SZ4QtQAP,2020-09,500,4
nJQfR06N8dQAW,J8Q5GR1T44QtQAJ,2020-09,250,4
nIQfR06N8dQAW,YQQ5GR1UA4QtQA5,2021-01,250,0
nFQfR06N8dQAW,hxQ5GR1Ui4QtQAF,2020-10,50,3
tZQfR06N8dQAW,cTQ5GR0bx4QtQAQ,2020-03,800,10
tYQfR06N8dQAW,ZHQ5GR1Na4QtQA3,2020-07,250,6
tXQfR06N8dQAW,tYQ5GR1SD4QtQAX,2020-09,30,4
tVQfR06N8dQAW,rYQ5GR1II4QtQAT,2020-04,500,9
taQfR06N8dQAG,gNQ5GR1O14QtQAR,2020-07,518.25,6
t9QfR06N8dQAG,tWQ5GR1PV4QtQAT,2020-08,30,5
swQfR06N8dQAG,jYQ5GR1Sn4QtQAV,2020-09,50,4
svQfR06N8dQAG,F2Q5GR1ci4QtQAI,2021-01,500,0
suQfR06N8dQAG,5KQ5GR13l4QtQAQ,2020-03,25,10
stQfR06N8dQAG,8bQ5GR1SD4QtQAH,2020-09,2351.9,4
srQfR06N8dQAG,2gQ5GR1L44QtQAB,2020-08,503,5
sqQfR06N8dQAG,zaQ5GR1R24QtQAB,2020-08,840.28,5
spQfR06N8dQAG,NEQ5GR1EI4QtQA1,2020-05,1.05,8
soQfR06N8dQAG,RIQ5GR0rD4QtQA4,2020-03,500,10
snQfR06N8dQAG,6MQ5GR0zQ4QtQAW,2020-03,50,10
smQfR06N8dQAG,soQ5GR1L44QtQAB,2020-06,50,7
slQfR06N8dQAG,t4Q5GR1SD4QtQAH,2020-09,150,4
skQfR06N8dQAG,JGQ5GR0BI4QtQA1,2020-03,125,10
sjQfR06N8dQAG,h0Q5GR1d64QtQAE,2021-01,250,0
siQfR06N8dQAG,z1Q5GR1ci4QtQAA,2021-01,150,0
sDQfR06N8dQAW,URQ5GR1d64QtQA2,2021-01,500,0
sCQfR06N8dQAW,h0Q5GR1d64QtQAE,2021-01,500,0
tgQfR06N8dQAG,6iQ5GR1GH4QtQAD,2020-03,980.08,10
tfQfR06N8dQAG,ygQ5GR1Wd4QtQAB,2020-11,250,2
teQfR06N8dQAG,mGQ5GR0t34QtQAU,2020-03,250,10
tdQfR06N8dQAG,RHQ5GR1O24QtQAZ,2020-08,50,5
tcQfR06N8dQAG,TDQ5GR1SZ4QtQA5,2020-09,50,4
tBQfR06N8dQAW,3aQ5GR1We4QtQAB,2020-11,250,2
tAQfR06N8dQAW,ZLQ5GR18t4QtQAY,2020-03,250,10
t8QfR06N8dQAG,1nQ5GR0p54QtQAA,2020-03,901.59,10
t7QfR06N8dQAG,UhQ5GR1Iy4QtQAN,2020-04,81.25,8
t6QfR06N8dQAG,rJQ5GR1UW4QtQAX,2020-10,250,3
t5QfR06N8dQAG,h4Q5GR0p44QtQAA,2020-03,250,10
t2QfR06N8dQAG,Q4Q5GR1Ou4QtQAN,2020-08,125,5
t1QfR06N8dQAG,1PQ5GR1Bd4QtQAR,2020-03,32.5,10
szQfR06N8dQAG,lRQ5GR1ci4QtQAQ,2021-01,30,0
syQfR06N8dQAG,aHQ5GR1Wc4QtQAR,2020-11,30,2
sxQfR06N8dQAG,LlQ5GR1Wc4QtQAJ,2020-11,30,2
sBQfR06N8dQAW,HFQ5GR1cy4QtQA2,2021-01,250,0
sAQfR06N8dQAW,YQQ5GR1UA4QtQA5,2021-01,250,0
s9QfR06N8dQAG,rGQ5GR1d64QtQAQ,2021-01,50,0
tTQfR06N8dQAW,72Q5GR1PV4QtQAD,2020-08,75,5
tSQfR06N8dQAW,wAQ5GR1Wm4QtQAR,2020-11,500,1
tNQfR06N8dQAW,JGQ5GR1cy4QtQA2,2021-01,125,0
tKQfR06N8dQAW,D4Q5GR1Mo4QtQAN,2020-06,50,7
tJQfR06N8dQAW,DdQ5GR0bu4QtQAM,2020-02,50,10
tEQfR06N8dQAW,7eQ5GR1KH4QtQAD,2020-07,200,6
tDQfR06N8dQAW,GNQ5GR1TU4QtQA1,2020-10,1234.11,3
tCQfR06N8dQAW,ByQ5GR0fe4QtQAI,2020-03,2151.73,10
tbQfR06N8dQAG,IIQ5GR1W04QtQA3,2020-11,30,2
t4QfR06N8dQAG,swQ5GR1Wd4QtQAB,2020-11,250,2
t3QfR06N8dQAG,d8Q5GR1ck4QtQAE,2021-01,250,0
sYQfR06N8dQAW,4oQ5GR1cj4QtQAA,2021-01,125,0
sVQfR06N8dQAW,NWQ5GR1Vm4QtQA3,2020-11,50,2
sUQfR06N8dQAW,gCQ5GR1Ug4QtQAR,2020-10,50,3
sTQfR06N8dQAW,MUQ5GR1SY4QtQA1,2020-09,50,4
sSQfR06N8dQAW,AHQ5GR1R04QtQA3,2020-08,50,5
sRQfR06N8dQAW,hXQ5GR0fe4QtQAQ,2020-03,50,10
sNQfR06N8dQAW,nHQ5GR1PV4QtQAT,2020-08,30,5
sHQfR06N8dQAW,g5Q5GR0rg4QtQAE,2020-03,805.14,10
sGQfR06N8dQAW,krQ5GR1SC4QtQAD,2020-10,6015.14,2
sgQfR06N8dQAG,xVQ5GR0o74QtQAQ,2020-03,500,10
sfQfR06N8dQAG,tNQ5GR1We4QtQAR,2020-11,250,2
seQfR06N8dQAG,7dQ5GR1We4QtQAB,2020-11,250,2
tUQfR06N8dQAW,W5Q5GR1Kg4QtQAJ,2020-08,255,5
tRQfR06N8dQAW,PGQ5GR1En4QtQAZ,2020-03,500,10
tQQfR06N8dQAW,iaQ5GR1Wd4QtQAF,2020-11,250,2
tPQfR06N8dQAW,MSQ5GR1H04QtQA3,2020-05,250,8
tOQfR06N8dQAW,s1Q5GR0zR4QtQAG,2020-03,250,10
tMQfR06N8dQAW,JGQ5GR1cy4QtQA2,2021-01,125,0
tLQfR06N8dQAW,fEQ5GR1Em4QtQAR,2020-03,32.5,9
tIQfR06N8dQAW,y6Q5GR1SC4QtQAD,2020-09,50,4
tHQfR06N8dQAW,jMQ5GR1SC4QtQAX,2020-09,30,4
tGQfR06N8dQAW,HwQ5GR1SC4QtQAL,2020-09,30,4
tFQfR06N8dQAW,lcQ5GR1cf4QtQAE,2020-12,25,0
sZQfR06N8dQAW,HJQ5GR1YV4QtQA1,2020-12,250,1
sXQfR06N8dQAW,4oQ5GR1cj4QtQAA,2021-01,125,0
sQQfR06N8dQAW,G8Q5GR1D94QtQAN,2020-08,50,4
sPQfR06N8dQAW,8mQ5GR1Nb4QtQAB,2020-07,50,6
sOQfR06N8dQAW,IEQ5GR1Mp4QtQA3,2020-06,50,6
sMQfR06N8dQAW,hXQ5GR1L64QtQAR,2020-06,30,7
sLQfR06N8dQAW,jLQ5GR1T54QtQAR,2020-09,547.49,3
sKQfR06N8dQAW,jLQ5GR1T54QtQAR,2020-09,528.38,3
sJQfR06N8dQAW,OgQ5GR1W04QtQAN,2020-12,2109.03,0
sIQfR06N8dQAW,gOQ5GR1L74QtQAR,2020-07,1169.27,5
shQfR06N8dQAG,eEQ5GR1L64QtQAR,2020-06,75,7
sFQfR06N8dQAW,QvQ5GR1SD4QtQAP,2020-09,1052.89,4
sEQfR06N8dQAW,QHQ5GR1PT4QtQA1,2020-08,51.5,5
sdQfR06N8dQAG,CQQ5GR1Gz4QtQAZ,2020-03,250,10
scQfR06N8dQAG,LbQ5GR1ch4QtQAI,2021-01,250,0
sbQfR06N8dQAG,SIQ5GR15k4QtQAY,2020-03,250,10
saQfR06N8dQAG,1NQ5GR1Bf4QtQAR,2020-03,250,10
9rQfR06N8dQAG,loQ5GR1ak4QtQAE,2020-12,1819.61,0
9qQfR06N8dQAG,IfQ5GR1SC4QtQAL,2020-09,75,3
8SQfR06N8dQAW,6tQ5GR1L64QtQAF,2020-06,50,7
8RQfR06N8dQAW,glQ5GR1SC4QtQAH,2020-09,30,4
8QQfR06N8dQAW,jLQ5GR1SC4QtQAX,2020-09,30,4
8PQfR06N8dQAW,H9Q5GR1V64QtQAJ,2020-11,898.85,1
8OQfR06N8dQAW,wXQ5GR06N4QtQAS,2021-01,573.17,0
8NQfR06N8dQAW,rfQ5GR1PV4QtQAD,2020-08,739.14,4
8MQfR06N8dQAW,JaQ5GR1S94QtQAJ,2020-09,300,4
8LQfR06N8dQAW,4dQ5GR1Ke4QtQAF,2020-05,75,8
8KQfR06N8dQAW,vOQ5GR1PS4QtQAT,2020-08,475,5
8JQfR06N8dQAW,AjQ5GR1SD4QtQAP,2020-09,55,4
8IQfR06N8dQAW,n3Q5GR1TV4QtQAH,2020-10,250,3
8GQfR06N8dQAW,eCQ5GR1Mq4QtQAV,2020-06,50,6
7FQfR06N8dQAW,EqQ5GR1Vb4QtQAJ,2020-11,30,2
7EQfR06N8dQAW,WUQ5GR0p64QtQAY,2020-03,4503.01,10
7DQfR06N8dQAW,dvQ5GR1L64QtQAB,2020-06,75,7
7CQfR06N8dQAW,zzQ5GR15i4QtQAE,2020-03,81.25,10
7BQfR06N8dQAW,VMQ5GR1GG4QtQA1,2020-02,500,10
7AQfR06N8dQAW,EjQ5GR1NY4QtQAL,2020-07,250,6
79QfR06N8dQAG,h8Q5GR1L74QtQAB,2020-06,250,7
78QfR06N8dQAG,78Q5GR1WT4QtQAD,2020-11,50,2
9pQfR06N8dQAG,5IQ5GR1YV4QtQAX,2020-12,30,1
9oQfR06N8dQAG,N5Q5GR1YV4QtQAP,2020-12,30,1
9nQfR06N8dQAG,45Q5GR1An4QtQAB,2020-03,1596.54,9
9mQfR06N8dQAG,HsQ5GR1WQ4QtQAL,2020-11,50,2
9lQfR06N8dQAG,eSQ5GR1Mr4QtQAV,2020-07,3643.82,5
9kQfR06N8dQAG,f1Q5GR1WA4QtQAD,2020-11,475,2
8FQfR06N8dQAW,PyQ5GR1UB4QtQAL,2020-11,1105.51,2
8EQfR06N8dQAW,hCQ5GR1UA4QtQAX,2020-10,300,3
8DQfR06N8dQAW,z2Q5GR1L34QtQAF,2020-09,3288.32,4
8CQfR06N8dQAW,x9Q5GR06N4QtQAC,2020-03,250,10
8BQfR06N8dQAW,CoQ5GR1UA4QtQAL,2020-10,250,3
8AQfR06N8dQAW,msQ5GR11H4QtQAG,2020-11,1102.92,2
89QfR06N8dQAG,mhQ5GR1Em4QtQAB,2020-03,500,9
88QfR06N8dQAG,NFQ5GR1Zr4QtQA3,2020-12,996.14,1
87QfR06N8dQAG,DWQ5GR1NY4QtQA1,2020-07,913,6
7GQfR06N8dQAW,QtQ5GR1SC4QtQAL,2020-09,50,4
77QfR06N8dQAG,maQ5GR1UA4QtQAH,2020-10,30,3
76QfR06N8dQAG,BrQ5GR1Na4QtQAJ,2020-07,75,5
75QfR06N8dQAG,IfQ5GR0p64QtQAM,2020-03,4256.8,10
74QfR06N8dQAG,nmQ5GR0o74QtQAA,2020-03,9779.58,10
73QfR06N8dQAG,N0Q5GR0p64QtQAM,2020-12,255,1
72QfR06N8dQAG,uQQ5GR1ah4QtQAQ,2020-12,125,1
71QfR06N8dQAG,TjQ5GR1UB4QtQAL,2020-10,250,3
70QfR06N8dQAG,kJQ5GR1L64QtQAV,2020-06,50,7
6zQfR06N8dQAG,LOQ5GR0rg4QtQAY,2020-03,1717.68,10
6yQfR06N8dQAG,LgQ5GR1L64QtQAJ,2020-06,3643.82,7
6xQfR06N8dQAG,qTQ5GR1NZ4QtQAT,2020-07,500,6
6wQfR06N8dQAG,YlQ5GR0rX4QtQAK,2020-03,999.87,10
6uQfR06N8dQAG,whQ5GR1WS4QtQAD,2021-01,44.66,0
9ZQfR06N8dQAW,RcQ5GR0p44QtQAI,2020-02,1235.7,10
9YQfR06N8dQAW,9wQ5GR0p54QtQAE,2020-03,7620.23,9
9XQfR06N8dQAW,P6Q5GR0KB4QtQAL,2020-03,190.97,9
9WQfR06N8dQAW,hkQ5GR1O24QtQAB,2020-07,853.43,5
9jQfR06N8dQAG,XQQ5GR0WG4QtQA1,2021-01,45.91,0
9iQfR06N8dQAG,t0Q5GR1WP4QtQAD,2020-11,274.33,2
9hQfR06N8dQAG,K2Q5GR1RP4QtQAL,2020-11,324.85,2
9gQfR06N8dQAG,OLQ5GR0zQ4QtQA0,2020-03,38.05,10
9fQfR06N8dQAG,z6Q5GR0V34QtQAF,2020-12,55.81,0
9eQfR06N8dQAG,RCQ5GR0KB4QtQA1,2020-03,250.03,9
9dQfR06N8dQAG,taQ5GR1UA4QtQAD,2020-12,556.06,1
9cQfR06N8dQAG,YWQ5GR1L64QtQA3,2020-06,397,6
9bQfR06N8dQAG,zXQ5GR0Tc4QtQAV,2020-02,725.58,10
9aQfR06N8dQAG,1hQ5GR0eA4QtQAG,2020-02,310.04,10
99QfR06N8dQAG,C8Q5GR1R34QtQAN,2020-08,845.18,4
98QfR06N8dQAG,rtQ5GR1Hv4QtQAF,2020-04,1117.11,9
97QfR06N8dQAG,sfQ5GR0KC4QtQAH,2020-02,298.12,10
96QfR06N8dQAG,WUQ5GR0p64QtQAY,2020-03,600.58,9
95QfR06N8dQAG,5GQ5GR0Kx4QtQAR,2020-03,1821.82,9
94QfR06N8dQAG,JQQ5GR1Rk4QtQAZ,2020-09,2933.23,3
93QfR06N8dQAG,nmQ5GR0o74QtQAA,2020-03,1324.85,9
92QfR06N8dQAG,luQ5GR1NY4QtQAD,2020-07,1193.22,5
91QfR06N8dQAG,KTQ5GR1UA4QtQA5,2020-12,7645.08,1
90QfR06N8dQAG,QEQ5GR0NN4QtQA5,2020-03,1003.15,9
8zQfR06N8dQAG,LJQ5GR1NZ4QtQA1,2020-08,435.64,5
8yQfR06N8dQAG,krQ5GR1d44QtQAA,2021-01,1463.12,0
8xQfR06N8dQAG,SxQ5GR1PT4QtQAP,2020-08,2246.07,4
8wQfR06N8dQAG,OgQ5GR1W04QtQAN,2020-12,268.07,0
8vQfR06N8dQAG,C9Q5GR0zQ4QtQAO,2020-02,145.76,10
8uQfR06N8dQAG,f6Q5GR1J04QtQAF,2020-04,3062.27,8
8tQfR06N8dQAG,ysQ5GR1WP4QtQAD,2020-11,402.5,2
8sQfR06N8dQAG,cwQ5GR15j4QtQAE,2020-03,711.45,10
8rQfR06N8dQAG,C8Q5GR1PT4QtQAP,2020-08,1059.54,5
8qQfR06N8dQAG,5jQ5GR1Uz4QtQAB,2020-10,55.27,2
8mQfR06N8dQAG,TyQ5GR1YV4QtQAP,2020-12,150,0
8lQfR06N8dQAG,y5Q5GR1ZS4QtQAH,2020-12,532,1
8kQfR06N8dQAG,YnQ5GR1L64QtQAN,2020-06,500,7
8jQfR06N8dQAG,Q4Q5GR1Ou4QtQAN,2020-08,250,4
8iQfR06N8dQAG,YUQ5GR1Zr4QtQA3,2020-12,125,1
8hQfR06N8dQAG,8NQ5GR1Kh4QtQAR,2020-06,543.94,7
8gQfR06N8dQAG,xCQ5GR1Uh4QtQAR,2020-10,13775.5,2
8fQfR06N8dQAG,1bQ5GR07s4QtQAE,2020-03,3733.74,9
86QfR06N8dQAG,AwQ5GR15j4QtQAI,2020-04,1813.33,9
85QfR06N8dQAG,UJQ5GR0t54QtQAY,2020-03,80.94,10
84QfR06N8dQAG,WkQ5GR1T34QtQAN,2020-10,407.78,3
83QfR06N8dQAG,xPQ5GR06N4QtQAS,2020-03,3074.11,10
82QfR06N8dQAG,XgQ5GR14p4QtQAI,2020-03,356.41,9
81QfR06N8dQAG,lPQ5GR1Mp4QtQAR,2020-11,248.13,2
80QfR06N8dQAG,OtQ5GR0dN4QtQAO,2020-03,53.08,9
7ZQfR06N8dQAW,udQ5GR1Gq4QtQAB,2020-03,325,9
7zQfR06N8dQAG,OtQ5GR0dN4QtQAO,2020-03,338.34,9
7YQfR06N8dQAW,6aQ5GR1An4QtQAB,2020-05,250,8
7yQfR06N8dQAG,mmQ5GR0Ov4QtQAF,2020-03,554.11,9
7XQfR06N8dQAW,94Q5GR10o4QtQAA,2020-03,50,10
7xQfR06N8dQAG,fdQ5GR1UV4QtQAH,2021-01,40.21,0
7WQfR06N8dQAW,UCQ5GR1W04QtQAZ,2020-11,50,2
7wQfR06N8dQAG,17Q5GR07s4QtQAE,2020-03,711.8,10
7VQfR06N8dQAW,dJQ5GR1ce4QtQAQ,2020-12,302.62,1
7vQfR06N8dQAG,hTQ5GR1NZ4QtQAT,2020-09,655.42,4
7UQfR06N8dQAW,xcQ5GR06N4QtQAC,2020-03,999.93,10
7uQfR06N8dQAG,6iQ5GR1GH4QtQAD,2020-03,594.2,9
7TQfR06N8dQAW,k0Q5GR0t34QtQAA,2020-02,242.52,10
7tQfR06N8dQAG,p8Q5GR1Ri4QtQAB,2020-10,492.96,3
7sQfR06N8dQAG,0pQ5GR0Kx4QtQAB,2020-03,2.84,10
7rQfR06N8dQAG,UZQ5GR0Iu4QtQAZ,2020-03,833.49,10
7qQfR06N8dQAG,vsQ5GR1KF4QtQAH,2020-04,60.4,8
7pQfR06N8dQAG,pqQ5GR1T34QtQAB,2020-11,49.89,2
7oQfR06N8dQAG,ctQ5GR11H4QtQAC,2020-02,1645.68,10
7nQfR06N8dQAG,xqQ5GR06N4QtQAC,2020-03,1981.13,10
7mQfR06N8dQAG,cLQ5GR1O24QtQAR,2020-07,1057.76,5
7lQfR06N8dQAG,1eQ5GR1X04QtQAF,2020-12,763.31,1
7kQfR06N8dQAG,AvQ5GR1L44QtQAJ,2020-06,922.06,7
7jQfR06N8dQAG,vsQ5GR1KF4QtQAH,2020-04,244.37,8
7hQfR06N8dQAG,A2Q5GR1ci4QtQAM,2021-01,300,0
7dQfR06N8dQAG,RMQ5GR1ci4QtQA2,2021-01,30,0
7cQfR06N8dQAG,GdQ5GR1ci4QtQAM,2021-01,30,0
7bQfR06N8dQAG,xbQ5GR06N4QtQAC,2020-03,199,10
7aQfR06N8dQAG,LQQ5GR0zQ4QtQA0,2020-03,150,10
6ZQfR06N8dQAW,AkQ5GR0p44QtQAI,2020-03,68.82,9
6YQfR06N8dQAW,RmQ5GR1PV4QtQAL,2020-11,947.37,2
6XQfR06N8dQAW,cuQ5GR0o74QtQAA,2020-02,2245.15,10
6WQfR06N8dQAW,54Q5GR0V24QtQAB,2020-11,55.36,2
6VQfR06N8dQAW,wAQ5GR1Wm4QtQAR,2020-11,123.57,1
6vQfR06N8dQAG,yVQ5GR0V04QtQAR,2020-04,60.13,9
6UQfR06N8dQAW,7eQ5GR1KH4QtQAD,2020-07,213.31,6
6TQfR06N8dQAW,CAQ5GR1Ui4QtQA3,2020-12,797.37,1
6tQfR06N8dQAG,ctQ5GR1TR4QtQAH,2020-10,126.96,2
6SQfR06N8dQAW,sQQ5GR1L64QtQAR,2020-11,607.08,2
6sQfR06N8dQAG,1FQ5GR14q4QtQAQ,2020-02,842.34,10
6RQfR06N8dQAW,UeQ5GR0eB4QtQAK,2020-03,44.55,9
6rQfR06N8dQAG,FLQ5GR1NZ4QtQA1,2020-08,1298.55,5
6QQfR06N8dQAW,v5Q5GR0Qs4QtQAB,2020-02,952.54,10
6qQfR06N8dQAG,CkQ5GR1Iz4QtQAJ,2020-12,25.15,1
6PQfR06N8dQAW,MuQ5GR14p4QtQAI,2020-03,1629.87,9
6pQfR06N8dQAG,YNQ5GR1TS4QtQA5,2020-10,2254.58,3
6oQfR06N8dQAG,8uQ5GR1L44QtQAB,2020-06,910.46,6
6nQfR06N8dQAG,ooQ5GR1R14QtQAB,2020-08,1569.16,4
6MQfR06N8dQAW,81Q5GR1ci4QtQAA,2021-01,30,0
6mQfR06N8dQAG,PGQ5GR1Rh4QtQAZ,2020-10,430.31,3
6LQfR06N8dQAW,xPQ5GR1ci4QtQAU,2021-01,30,0
6lQfR06N8dQAG,qeQ5GR1VZ4QtQAD,2020-11,1464.28,2
6KQfR06N8dQAW,EQQ5GR0NP4QtQA5,2020-03,1346.49,10
6kQfR06N8dQAG,8HQ5GR0t34QtQAQ,2020-03,300.01,9
6JQfR06N8dQAW,sxQ5GR1SC4QtQAH,2020-09,75,4
6jQfR06N8dQAG,QiQ5GR1TU4QtQAP,2020-12,282.33,0
6IQfR06N8dQAW,KaQ5GR0zR4QtQAO,2020-03,250,10
6iQfR06N8dQAG,xOQ5GR0rg4QtQAU,2020-03,4518.86,10
6HQfR06N8dQAW,KOQ5GR1Zp4QtQAZ,2020-12,125,1
6hQfR06N8dQAG,dHQ5GR1IK4QtQAX,2020-04,124.8,9
6GQfR06N8dQAW,X3Q5GR0Jo4QtQAN,2020-03,50,10
6gQfR06N8dQAG,r4Q5GR1O24QtQAB,2021-01,300.17,0
6FQfR06N8dQAW,nUQ5GR1EK4QtQAT,2020-03,600.09,9
6fQfR06N8dQAG,sFQ5GR0mU4QtQAW,2020-03,341.65,10
6EQfR06N8dQAW,GCQ5GR1Bf4QtQA3,2020-02,680.74,10
6eQfR06N8dQAG,xiQ5GR06N4QtQAC,2020-03,15577.3,10
6DQfR06N8dQAW,4UQ5GR1Ke4QtQAR,2020-05,1615.2,8
6dQfR06N8dQAG,7AQ5GR0bx4QtQAU,2020-02,324.5,10
6CQfR06N8dQAW,moQ5GR1NY4QtQAD,2020-07,1153.27,6
6cQfR06N8dQAG,DTQ5GR1L54QtQA3,2020-06,93.64,7
6BQfR06N8dQAW,jKQ5GR0Pp4QtQAV,2020-02,524.1,10
6bQfR06N8dQAG,HVQ5GR1UA4QtQA1,2020-11,662.09,2
6aQfR06N8dQAG,dBQ5GR0bv4QtQAU,2020-03,257.86,10
8pQfR06N8dQAG,CkQ5GR1Iz4QtQAJ,2020-12,500,0
8oQfR06N8dQAG,OAQ5GR1UA4QtQA1,2020-10,50,3
8nQfR06N8dQAG,ZYQ5GR17F4QtQA4,2020-03,50,10
8dQfR06N8dQAG,17Q5GR07s4QtQAE,2020-03,944.41,10
8bQfR06N8dQAG,7yQ5GR1EJ4QtQAH,2020-03,250,10
8aQfR06N8dQAG,PvQ5GR1Js4QtQAN,2020-05,32.5,8
7SQfR06N8dQAW,QwQ5GR1L54QtQAJ,2020-07,1108.76,5
7RQfR06N8dQAW,FCQ5GR1PT4QtQA5,2020-08,500,5
7QQfR06N8dQAW,UnQ5GR1Kg4QtQAJ,2020-07,500,5
7PQfR06N8dQAW,gOQ5GR1U94QtQAR,2020-10,50,3
7OQfR06N8dQAW,ggQ5GR1cV4QtQAG,2021-01,500,0
7gQfR06N8dQAG,ZOQ5GR1TV4QtQA5,2021-01,500,0
7fQfR06N8dQAG,A0Q5GR1aT4QtQAK,2020-12,250,1
6NQfR06N8dQAW,hNQ5GR1Ui4QtQAV,2020-12,250,1
6AQfR06N8dQAW,a9Q5GR1WB4QtQAD,2020-11,1539.42,2
69QfR06N8dQAG,C8Q5GR1PT4QtQAP,2020-08,1939.85,4
68QfR06N8dQAG,StQ5GR1Ux4QtQAN,2020-11,50,2
67QfR06N8dQAG,NZQ5GR1b04QtQA2,2020-12,125,0
66QfR06N8dQAG,JZQ5GR1S94QtQAZ,2020-09,30,4
8ZQfR06N8dQAW,F3Q5GR1SZ4QtQAP,2020-10,2285.01,3
8YQfR06N8dQAW,REQ5GR1Am4QtQAZ,2020-03,68.63,10
8XQfR06N8dQAW,xSQ5GR1bi4QtQAU,2021-01,250.19,0
8WQfR06N8dQAW,skQ5GR1Am4QtQAB,2020-03,274.59,10
8VQfR06N8dQAW,SoQ5GR1KH4QtQAL,2020-05,150,8
8UQfR06N8dQAW,yIQ5GR1Bg4QtQAR,2020-02,500,10
8TQfR06N8dQAW,oxQ5GR1az4QtQAA,2021-01,250,0
8eQfR06N8dQAG,LDQ5GR1Mp4QtQA3,2020-07,500,5
8cQfR06N8dQAG,bhQ5GR1WC4QtQAH,2020-11,250,2
7NQfR06N8dQAW,O7Q5GR1EK4QtQAL,2020-03,62.26,10
7MQfR06N8dQAW,GzQ5GR1Fn4QtQAJ,2020-03,206.67,9
7LQfR06N8dQAW,R3Q5GR1NY4QtQAL,2020-07,300,5
7KQfR06N8dQAW,A5Q5GR1An4QtQAJ,2020-03,250,10
7JQfR06N8dQAW,wzQ5GR1An4QtQAB,2020-03,50,9
7IQfR06N8dQAW,X7Q5GR1KG4QtQAP,2020-05,50,7
7HQfR06N8dQAW,SBQ5GR1Vm4QtQA3,2021-01,30,0
65QfR06N8dQAG,GzQ5GR1Fn4QtQAJ,2020-03,6873.54,9
64QfR06N8dQAG,REQ5GR12C4QtQA0,2020-03,938.35,10
63QfR06N8dQAG,PXQ5GR1TU4QtQA5,2020-10,75,3
62QfR06N8dQAG,6dQ5GR1L44QtQAF,2020-10,500,3
61QfR06N8dQAG,RkQ5GR1Va4QtQAN,2020-11,500,2
5zQfR06N8dQAG,I2Q5GR1WA4QtQAL,2020-11,50,2
5yQfR06N8dQAG,MqQ5GR1TT4QtQAL,2020-10,30,3
5xQfR06N8dQAG,COQ5GR1U84QtQAZ,2020-10,30,3
lPQfR06N8dQAS,XLQ5GR1L64QtQA3,2020-06,1278.49,7
kGQfR06N8dQAS,wqQ5GR1PS4QtQAD,2020-08,2461.23,5
kFQfR06N8dQAS,EgQ5GR1WA4QtQAL,2020-11,150,2
kEQfR06N8dQAS,3eQ5GR1Ov4QtQAF,2020-08,150,5
kDQfR06N8dQAS,xSQ5GR1bi4QtQAU,2021-01,250,0
kCQfR06N8dQAS,K5Q5GR1H04QtQAN,2020-03,250,10
kBQfR06N8dQAS,YQQ5GR12C4QtQA0,2020-03,250,10
kAQfR06N8dQAS,2ZQ5GR1O34QtQAR,2020-07,250,5
k9QfR06N8dQAC,n7Q5GR0t34QtQAA,2020-03,250,9
k8QfR06N8dQAC,73Q5GR1SB4QtQAD,2020-09,50,4
g9QfR06N8dQAC,1bQ5GR07s4QtQAE,2020-03,5000,9
g8QfR06N8dQAC,AUQ5GR1L74QtQA3,2020-08,1731.88,5
